smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C#CC(=O)C=O,8.66117,2.47638,1.92577,4.3138,43.98,-0.2672,-0.1181,0.1491,570.4143,0.046458,-303.934323,-303.928202,-303.927258,-303.964386,19.716,-889.5134603,-892.7834097,-896.9312442,-839.7325438,9.576388889,9.576388889,0.097222222,-0.810185185,0.182841336,5.833333333,82.058,80.042,82.0054793,30,0,0.267517761,-0.293445584,0.293445584,0.267517761,1.833333333,2.333333333,2.333333333,16.16591954,10.47365996,1.824760635,-1.582046406,1.4962158,-1.895614444,6.327459676,-0.125708411,1.650022422,3.63005679,107.2067179,4.991563832,2.971197119,2.971197119,2.808060412,1.267176675,1.267176675,0.626439468,0.626439468,0.249296986,0.249296986,0.034020691,0.034020691,-1.1,19.80026906,4.9,2.156410256,1.244827586,35.15634696,0,0,6.286160523,0,5.783244946,0,9.589074368,0,0,6.423349896,0,5.920434319,0,0,9.589074368,12.06940547,0,0,0,0,0,0,0,12.34378421,0,0,0,0,12.06940547,9.589074368,12.34378421,0,0,0,0,0,34.14,5.783244946,9.589074368,0,6.286160523,0,0,0,5.920434319,0,6.423349896,0,0,0,18.82023148,0,0,0.797453704,0,4.548981481,0,0,0,6,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,-0.6124,19.904,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c1c(non1)NCCO,5.68476,0.76635,0.69085,6.0582,68.41,-0.2316,-0.0285,0.203,1544.3272,0.124605,-471.148074,-471.139574,-471.13863,-471.1825,30.048,-1492.42599,-1501.311517,-1510.201437,-1383.649815,8.323772676,8.323772676,0.07625,0.07625,0.573857706,9.444444444,129.119,122.063,129.0538265,50,0,0.190413231,-0.394545013,0.394545013,0.190413231,1.777777778,2.666666667,3.222222222,16.5633258,10.62368876,1.912529351,-1.928501012,1.943222518,-2.045180524,5.267925703,0.303656432,2.343378349,2.300190124,150.856174,6.527097737,4.741452909,4.741452909,4.431851653,2.55541035,2.55541035,1.443069355,1.443069355,0.779225245,0.779225245,0.426506449,0.426506449,-1.1,187.4702679,6.026582278,3.032306527,1.690327518,51.64172112,10.423316,6.196843572,5.817862778,0,0,0,0,4.629038937,0,0,5.156663257,5.156663257,6.544756406,6.606881965,9.735566332,5.817862778,0,10.31332651,0,0,18.46842697,6.196843572,0,0,5.316788604,5.817862778,0,0,28.57149228,0,0,0,10.82588251,0,0,0,71.18,0,0,0,6.606881965,12.36261918,0,6.196843572,0,0,20.25915406,5.106527395,4.267405518,0,0,17.87097411,0,0.545416667,0,1.440138889,0.542731481,0,0.5,9,2,5,0,0,0,0,1,1,5,2,5,3,0,0,0,1,-0.5262,29.8735,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1OC2C(C#C)C12,3.12426,2.01405,1.55534,1.7731,70.62,-0.2313,0.0461,0.2774,863.2565,0.128972,-346.52476,-346.517217,-346.516272,-346.556256,28.892,-1587.969883,-1597.457819,-1606.347739,-1480.977088,5.273981481,5.273981481,0.445416667,0.445416667,0.413939482,58,108.14,100.076,108.0575149,42,0,0.078595671,-0.373096727,0.373096727,0.078595671,1.625,2.375,2.5,16.53774509,10.17218066,2.622637706,-2.190295266,2.536739567,-2.245421074,5.210280146,-0.049496684,2.343423495,2.057338695,156.2599861,5.723614639,4.794999636,4.794999636,3.842535255,2.959438393,2.959438393,2.575617096,2.575617096,2.113361222,2.113361222,1.494666965,1.494666965,-0.48,117.1711748,4.403863431,1.086856903,0.29597588,49.03001203,4.736862954,0,0,0,0,0,0,0,0,12.34378421,0,6.9237372,5.917906046,18.12583882,4.736862954,0,0,0,11.83581209,19.13166998,0,0,0,12.34378421,0,0,0,0,12.20793278,4.736862954,24.17959631,6.9237372,0,0,0,0,9.23,0,0,0,0,18.12583882,5.917906046,0,0,0,12.84417152,11.16021285,5.273981481,0,0,0,0,3.891527778,0,6.085972222,2.081851852,0,0.714285714,8,0,1,1,1,2,0,0,0,1,0,1,0,1,1,2,2,0.6529,30.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CC(=O)C1(O)CC1(C)C,2.34779,1.39774,1.11246,2.1217,80.51,-0.2346,-0.0143,0.2203,1211.5681,0.178294,-424.243104,-424.232589,-424.231645,-424.277926,39.279,-1997.528064,-2009.593807,-2021.448707,-1856.497299,10.69340278,10.69340278,0.104166667,-0.993055556,0.565083508,38.22222222,128.171,116.075,128.0837296,52,0,0.161349022,-0.38150233,0.38150233,0.161349022,1.555555556,1.888888889,1.888888889,16.30978868,10.0496126,2.631852903,-2.071038032,2.552935536,-2.242107515,5.887680013,-0.128341145,2.084710481,2.740702385,160.2990861,7.28445705,6.062568667,6.062568667,3.900482454,3.134837724,3.134837724,3.477120461,3.477120461,2.274804313,2.274804313,1.19639747,1.19639747,-0.37,95.89668212,6.745874855,1.372883352,0.696811995,54.87882841,5.106527395,5.601050811,5.783244946,0,0,0,4.794537184,0,0,0,13.8474744,13.34455882,5.414990469,0,9.901064579,5.783244946,0,0,5.414990469,32.79308403,0,0,0,0,0,0,0,0,16.49082315,4.794537184,5.414990469,27.19203322,0,0,0,0,37.3,5.601050811,9.901064579,0,11.19823542,6.420821623,0,6.9237372,0,13.8474744,0,0,0,0,10.69340278,9.384259259,-1.16087963,-0.104166667,0,0.62037037,5.233680556,0,0.857142857,9,1,2,1,0,1,0,0,0,2,1,2,1,1,0,1,1,0.7364,34.0288,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CC3OC1CC23,3.33231,2.54411,2.03571,1.6855,70.75,-0.2362,0.0959,0.3321,755.191,0.155507,-347.767245,-347.760949,-347.760005,-347.797142,26.333,-1739.788783,-1751.836328,-1761.912868,-1618.42164,5.612268519,5.612268519,0.671296296,0.671296296,0.454749525,73.875,110.156,100.076,110.0731649,44,0,0.06405303,-0.374061456,0.374061456,0.06405303,1.625,2.5,2.625,16.52355854,9.488142622,2.709967864,-2.516920306,2.695386842,-2.534430477,5.189367331,-0.011854819,2.256658628,2.123527592,146.4658156,5.353371151,5.05451266,5.05451266,3.805478445,3.460386385,3.460386385,3.715314491,3.715314491,3.479458425,3.479458425,2.686830528,2.686830528,-0.04,130.8862004,3.886985049,0.766459293,0.174828607,49.02495548,4.736862954,0,0,0,0,0,0,0,0,0,6.9237372,18.75954929,5.414990469,12.20793278,4.736862954,0,0,0,11.33289652,31.97331322,0,0,0,0,0,0,0,0,12.20793278,4.736862954,11.33289652,19.76538045,0,0,0,0,9.23,0,0,0,0,17.62292324,5.917906046,12.84164325,0,0,6.9237372,4.736862954,5.612268519,0,0,0,0.671296296,0.979166667,0,4.116898148,2.37037037,0,1,8,0,1,2,3,5,0,0,0,1,0,1,0,2,3,5,5,1.1837,29.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1nnc2n1nno2,5.89742,2.40981,1.71076,2.9343,49.7,-0.2878,-0.0939,0.1939,642.0642,0.050423,-425.615378,-425.610462,-425.609518,-425.644413,18.246,-902.1552566,-907.0686521,-911.8082275,-838.875994,4.486111111,4.486111111,0.310185185,0.310185185,0.440820563,10.5,111.064,110.056,111.0181097,40,0,0.370046072,-0.293378927,0.370046072,0.293378927,1.625,2.625,3.5,16.49666509,11.22099341,1.953742653,-1.60222343,1.870450928,-1.775930325,5.115757379,0.414264874,2.150348863,3.062247833,231.7604956,5.397341225,3.721666537,3.721666537,3.966326495,1.950309706,1.950309706,1.220463262,1.220463262,0.755632103,0.755632103,0.434881926,0.434881926,-1.46,141.9230249,3.53064934,1.027874871,0.26911231,43.07920171,0,6.327320075,0,0,0,5.843973148,4.523094937,0,0,9.614079702,5.098681808,5.213385096,0,5.271366544,4.523094937,5.843973148,0,25.19751315,0,0,0,6.327320075,0,0,0,0,0,0,25.19751315,0,0,0,10.85041501,0,5.843973148,0,69.11,0,0,0,0,5.843973148,0,10.84271797,0,0,25.20521019,0,5.819444444,0,0,13.62847222,0,0.310185185,0,1.408564815,0,0,0,8,0,6,0,0,0,0,2,2,6,0,6,0,0,0,0,2,-0.8877,20.843,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1C(CC1=O)O,9.88123,2.46668,2.12799,3.0457,46.78,-0.242,-0.0206,0.2214,568.1088,0.095023,-306.369631,-306.363717,-306.362773,-306.399081,21.395,-1161.987908,-1168.941963,-1175.461781,-1085.080405,9.949722222,9.949722222,0.18287037,-0.30787037,0.439539916,23.83333333,86.09,80.042,86.03677943,34,0,0.137585789,-0.392211508,0.392211508,0.137585789,1.666666667,2.166666667,2.166666667,16.27182016,9.948752014,2.223944603,-2.157186388,2.116959686,-2.271320951,5.846341762,-0.12998315,1.325011211,2.278438468,69.61727061,4.568914101,3.347025718,3.347025718,2.7876937,1.985926397,1.985926397,1.600746931,1.600746931,0.926591122,0.926591122,0.465823742,0.465823742,-0.37,15.90013453,3.807619893,1.047961108,0.43128966,35.78400207,5.106527395,5.783244946,0,0,0,0,4.794537184,0,0,0,0,0,12.84164325,6.103966388,9.901064579,5.783244946,0,0,0,18.94560963,0,0,0,0,0,0,0,0,16.99373873,4.794537184,0,12.84164325,0,0,0,0,37.3,0,4.794537184,0,11.88721133,12.84164325,0,0,0,0,0,5.106527395,0,0,9.949722222,8.3975,0,0.18287037,0,0.469907407,0,0,0.75,6,1,2,1,0,1,0,0,0,2,1,2,0,1,0,1,1,-0.2898,20.2478,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N=C(OC=O)C1CN1,3.75637,1.41957,1.11267,2.8092,61.56,-0.2682,-0.0357,0.2324,1022.8496,0.106906,-415.855275,-415.847463,-415.846519,-415.888802,26.69,-1361.486825,-1369.026973,-1376.731528,-1268.267225,9.556666667,9.556666667,0.000185185,0.000185185,0.211513059,24.25,114.104,108.056,114.0429274,44,0,0.299120664,-0.412581533,0.412581533,0.299120664,2,2.625,3,16.52800251,10.47598758,2.26132282,-1.908477841,1.971115895,-2.108332101,5.858167364,-0.121374142,2.447069487,2.222520952,119.2067179,5.983127663,4.1783039,4.1783039,3.842535255,2.264680616,2.264680616,1.539161093,1.539161093,0.899817514,0.899817514,0.378288223,0.378288223,-0.9,132.1417523,5.24084507,1.915964256,1.035273518,46.33852673,10.05365156,0,0,5.897745344,6.472220865,0,10.20382079,0,0,0,0,0,6.544756406,6.041840829,9.531400138,12.36996621,5.409283606,5.316788604,0,6.041840829,6.544756406,0,0,0,5.316788604,0,0,0,24.95656344,9.531400138,5.409283606,0,0,0,0,0,72.09,0,4.794537184,0,18.41180704,0,6.544756406,0,0,0,10.05365156,5.409283606,4.206018519,0,9.556666667,9.700416667,0,0.013888889,0.000185185,0,1.022824074,0,0.5,8,2,4,0,1,1,0,0,0,4,2,4,2,0,1,1,1,-0.89153,26.6664,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC(C)(CCO)C#N,2.45374,0.97203,0.85542,3.415,79.1,-0.2417,0.03,0.2717,1466.7124,0.180388,-420.401961,-420.39091,-420.389966,-420.438178,39.346,-1936.337152,-1948.065922,-1959.920823,-1795.821571,8.492777778,8.492777778,0.046527778,-0.560763889,0.55637785,16.22222222,128.175,116.079,128.094963,52,0,0.105378123,-0.396264608,0.396264608,0.105378123,1.777777778,2.333333333,2.444444444,16.25019108,10.01426063,2.185566413,-2.177286953,2.041204988,-2.38254455,5.018357514,0.252695729,1.888601927,3.809375632,118.7164929,7.328427125,5.808640753,5.808640753,4.181980515,2.893387954,2.893387954,2.167516978,2.167516978,1.410342134,1.410342134,0.460410197,0.460410197,-0.59,83.09848478,8.41,3.43838909,2.449252113,55.30063722,10.423316,5.538925252,0,0,0,0,0,0,5.261891555,0,0,13.97140918,13.02770359,6.069221313,5.106527395,0,5.261891555,5.316788604,0,18.88348407,13.65455395,0,0,6.069221313,5.316788604,0,0,0,24.30000659,0,11.33111287,13.34455882,0,0,0,0,56.05,5.538925252,0,0,6.606881965,6.420821623,0,0,13.97140918,0,11.38600992,10.36841895,0,0,0,19.77368056,-0.560763889,0,2.057916667,0.472222222,1.799722222,1.707222222,0.833333333,9,2,3,0,0,0,0,0,0,3,2,3,3,0,0,0,0,-0.12952,34.7805,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCn1c(coc1=O)N,2.07523,1.83694,1.05842,5.6215,70.35,-0.196,0.0436,0.2396,1122.3239,0.136479,-455.196418,-455.187581,-455.186637,-455.230268,32.379,-1671.366456,-1680.929694,-1690.41261,-1555.851462,10.58736111,10.58736111,0.377314815,-0.393518519,0.58058968,9.888888889,128.131,120.067,128.0585775,50,0,0.419995057,-0.414023282,0.419995057,0.414023282,1.888888889,2.555555556,2.777777778,16.40379284,10.65818951,1.98742028,-1.916898542,1.950786065,-2.140724362,5.217012083,0.483381278,2.123199115,3.233114268,247.7058279,6.853371151,5.125517496,5.125517496,4.253218858,2.691848963,2.691848963,1.670734267,1.670734267,1.128776659,1.128776659,0.655104693,0.655104693,-1.19,133.7615443,5.938040973,1.967197613,0.82613288,51.88664888,10.15081841,12.08102577,0,0,0,5.756062822,4.567099648,4.794537184,0,0,0,6.9237372,6.544756406,0,4.417150937,5.817862778,0,4.567099648,0,13.46849361,5.733667477,16.813763,0,0,11.4897303,5.817862778,0,0,4.567099648,6.544756406,0,6.9237372,15.47485112,0,0,0,61.16,5.756062822,4.794537184,0,0,12.36261918,0,10.83026264,0,6.9237372,4.417150937,5.733667477,5.815787037,0,10.58736111,0,5.321111111,-0.016203704,0,1.241898148,2.38337963,0,0.4,9,2,4,0,0,0,0,1,1,4,1,4,1,0,0,0,1,0.0434,33.0544,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1c(onn1)C2CC2,6.30777,1.44965,1.29915,4.2985,65.42,-0.255,-0.0339,0.2211,916.847,0.107827,-378.691204,-378.684605,-378.683661,-378.722469,24.367,-1395.206648,-1403.508592,-1411.213148,-1300.823647,4.796296296,4.796296296,0.643518519,0.643518519,0.539792658,19,110.116,104.068,110.0480128,42,0,0.159738559,-0.341859144,0.341859144,0.159738559,1.625,2.5,3,16.47788929,10.34818302,2.265895623,-1.772123948,2.38606272,-1.66877076,5.041965975,0.362561723,2.490915442,2.276815487,166.5641673,5.397341225,4.371589582,4.371589582,3.966326495,2.738744071,2.738744071,2.094148871,2.094148871,1.358068987,1.358068987,0.722550674,0.722550674,-0.86,179.3459118,4.062432372,1.307146389,0.510238319,46.67383341,4.523094937,0,5.760247419,0,0,0,0,0,0,5.098681808,0,12.84164325,11.18927259,6.196843572,4.523094937,0,0,10.37004835,0,18.75954929,0,11.95709099,0,0,0,0,0,0,10.37004835,0,0,24.51979671,10.71993851,0,0,0,38.92,0,0,0,0,5.917906046,5.760247419,12.84164325,6.196843572,0,10.37004835,4.523094937,4.796296296,0,0,6.925185185,0,1.592592593,0,4.185925926,0,0,0.6,8,0,3,1,0,1,0,1,1,3,0,3,1,1,0,1,2,0.947,26.273,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCCC#CC1CN1,4.98295,0.47388,0.44969,2.6042,87.06,-0.2286,0.0412,0.2698,2401.0531,0.169943,-403.086366,-403.075919,-403.074975,-403.124573,35.928,-1887.24524,-1898.465101,-1909.727005,-1754.971991,8.363710317,8.363710317,0.256721466,0.256721466,0.302999349,22.55555556,125.171,114.083,125.084064,50,0,0.081670517,-0.396340947,0.396340947,0.081670517,1.666666667,2.444444444,3,16.24992273,10.29735253,2.146847022,-1.815348224,1.925872455,-1.830533472,5.143606911,0.290237638,2.632239955,1.95985253,129.5869147,6.527097737,5.352990989,5.352990989,4.431851653,3.258933107,3.258933107,2.109108599,2.109108599,1.144431798,1.144431798,0.52380153,0.52380153,-0.52,247.4305557,6.597924528,3.494901458,3.123712175,55.26639389,10.423316,0,0,0,0,0,0,0,0,5.920434319,5.920434319,6.420821623,19.57245999,6.041840829,5.106527395,0,0,5.316788604,0,18.88348407,13.15163837,0,0,11.84086864,5.316788604,0,0,0,24.30000659,0,11.84086864,12.84164325,0,0,0,0,42.17,0,0,0,6.606881965,6.041840829,19.38639965,0,0,0,17.15765724,5.106527395,0,0,0,11.43887543,0,5.994907407,0.461752646,1.633333333,1.304464522,0,0.714285714,9,2,2,0,1,1,0,0,0,2,2,2,2,0,1,1,1,-0.2659,35.8865,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OC12CC3(COC13)C=C2,3.15967,1.64071,1.50159,2.573,73.1,-0.2272,0.0006,0.2278,930.0515,0.135146,-421.689502,-421.682304,-421.68136,-421.720555,29.759,-1650.823067,-1661.416046,-1670.898962,-1534.169144,9.533587963,9.533587963,0.12962963,-0.557291667,0.463145577,66.55555556,124.139,116.075,124.0524295,48,0,0.110763213,-0.382994016,0.382994016,0.110763213,1.555555556,2.444444444,2.666666667,16.53703891,9.595152744,2.710167214,-2.593505376,2.631020997,-2.694559534,5.382916583,-0.297398691,2.151712207,2.128096598,198.9616905,6.112884175,5.001726256,5.001726256,4.253365513,3.296678236,3.296678236,3.425545068,3.425545068,2.811096382,2.811096382,2.306416777,2.306416777,-0.34,167.8335521,4.471580174,0.879043164,0.261046173,53.1295862,9.843390349,11.7050172,0,0,0,0,0,0,0,0,12.15204021,6.420821623,5.414990469,6.606881965,9.843390349,0,0,0,5.414990469,18.12583882,6.606881965,12.15204021,0,0,0,0,0,0,23.41842656,4.736862954,5.414990469,6.420821623,12.15204021,0,0,0,29.46,5.601050811,5.106527395,0,11.51895686,0,13.02770359,0,0,6.076020107,6.076020107,4.736862954,5.197916667,0,0,9.533587963,-0.270833333,0,0,5.042824074,0.829837963,0,0.714285714,9,1,2,3,1,4,0,0,0,2,1,2,0,1,1,2,4,0.0762,30.8798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1CN=C(C1=O)N,3.90605,3.20793,1.80213,0.6706,56.55,-0.239,-0.0531,0.1859,665.7831,0.103186,-340.678668,-340.67223,-340.671285,-340.708964,23.681,-1291.188246,-1298.702039,-1305.813599,-1205.324307,10.31828704,10.31828704,0.013888889,-0.013888889,0.435951543,20,98.105,92.057,98.04801281,38,0,0.198456115,-0.38103337,0.38103337,0.198456115,1.714285714,2.428571429,2.571428571,16.13985148,10.31649997,2.10736798,-1.786451022,1.92556908,-2.175631849,6.390769449,-0.111848401,1.905399931,2.719258742,127.6514845,5.276020882,3.847025718,3.847025718,3.304530453,2.136187234,2.136187234,1.440137427,1.440137427,0.90670103,0.90670103,0.494145411,0.494145411,-0.86,49.54039821,4.30286645,1.329581585,0.606638576,41.2249815,5.733667477,0,11.61886473,0,0,0,9.786941917,0,0,0,0,0,12.96557803,0,4.794537184,11.61886473,0,0,10.72607221,6.420821623,6.544756406,0,0,0,5.733667477,0,0,0,18.16362114,4.794537184,0,6.420821623,4.992404733,0,0,0,55.45,0,4.794537184,0,11.61886473,12.96557803,0,0,0,0,4.992404733,5.733667477,0,0,13.98032407,0,5.078703704,0.180555556,0,0.505787037,0.587962963,0,0.5,7,2,3,0,1,1,0,0,0,3,1,3,0,0,0,0,1,-0.6836,26.1134,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
